ParticleType,Energy
3pi+,566.265
pi+,820.015
2pi+,818.418
3pi+,744.876
pi+,1326.91
3mu+,68.425
pi-,446.511
2mu-,329.033
3mu-,264.412
pi+,2580.71
2pi+,2579.37
3pi+,2577.59
mu-,431.252
3mu-,114.511
pi-,459.869
mu-,410.465
3mu-,165.964
pi+,909.635
3pi+,433.652
3pi-,124.246
3pi+,541.726
3pi-,405.712
pi+,842.998
2pi+,841.597
3pi+,764.857
mu-,1038.63
2mu-,1018.48
3mu-,939.074
mu+,254.863
2mu+,186.219
3mu+,84.3084
mu-,47.6338
pi+,301.574
pi-,1530.44
pi+,404.562
mu-,40.2827
2mu-,37.892
3mu-,35.6422
mu-,321.29
2mu-,319.739
3mu-,299.492
pi+,542.062
2pi+,465.507
3pi+,397.879
pi+,147.922
2mu+,82.227
pi-,400.535
pi+,301.234
2pi+,300.07
3mu+,293.16
pi-,146.976
2pi-,145.421
3mu-,65.9614
2pi+,63.1117
pi+,360.343
pi+,1021.59
2pi+,1020.36
3mu+,734.961
pi+,650.714
2pi+,649.441
3pi+,648.227
pi-,720.027
2pi-,717.192
3pi-,653.031
pi-,304.952
2pi-,303.326
mu-,55.547
pi+,1171.95
2pi+,1135.16
3pi+,1052.37
3pi+,296.924
3pi-,2224.17
mu+,111.774
2mu+,110.445
3mu+,108.97
pi-,95.1942
pi+,1222.67
2pi+,1221.46
3pi+,1219.6
pi-,533.798
pi-,452.387
pi-,523.135
pi+,1541.58
pi+,716.671
pi+,271.64
pi+,435.418
2pi+,433.161
3pi+,431.808
pi-,356.812
2mu-,221.72
3mu-,189.028
2pi-,495.117
3pi-,417.05
pi+,217.291
pi+,531.959
2pi+,530.586
pi+,743.014
pi-,163.85
2mu-,69.2842
3mu-,29.9317
pi+,406.577
2pi+,405.407
3pi+,361.93
pi+,185.235
2pi+,184.005
3pi+,182.262
pi-,579.056
2mu-,426.467
3mu-,370.982
pi-,154.052
pi-,591.053
2pi-,590.004
3pi-,588.784
pi-,1086.81
pi-,507.355
2mu-,465.265
3mu-,384.895
mu+,246.503
mu+,301.989
2mu+,117.019
pi+,35.0327
pi-,251.835
pi-,59.7996
pi+,519.96
mu+,341.264
2mu+,340.087
3mu+,338.627
pi+,476.08
3pi-,279.213
3pi-,463.403
2pi+,142.529
pi+,362.765
pi-,713.866
2pi-,712.622
2pi-,65.4506
pi+,1675.04
3pi+,1431.96
pi-,515.478
2pi-,514.422
3pi-,477.883
pi+,408.403
mu+,472.885
2mu+,418.331
pi+,844.472
mu-,485.066
pi-,259.544
pi+,243.311
2mu+,142.378
3mu+,129.557
pi+,2038.36
pi-,401.441
2mu-,311.072
3mu-,300.409
pi+,1041.1
2pi+,1010.77
pi-,478.003
2pi-,446.266
3pi-,378.468
2pi-,114.281
pi+,903.433
pi-,190.712
2mu-,195.093
3mu-,108.641
pi+,1410.69
2pi+,1409.53
3pi+,1364.78
pi-,546.712
2pi-,544.651
3mu-,394.227
pi-,720.053
2pi-,718.302
mu-,539.711
2mu-,490.22
3mu-,409.53
pi+,61.2881
pi+,448.199
2pi+,446.565
3pi+,436.569
mu-,12.2833
pi-,657.028
3pi-,419.679
pi-,325.532
2pi-,324.197
3pi-,323.048
pi-,114.111
mu+,255.197
2mu+,253.849
3mu+,176.965
mu-,1226.72
3mu-,928.173
pi+,389.805
2pi+,306.042
2pi+,120.872
pi+,1541.14
mu+,253.58
2mu+,252.304
3mu+,239.3
2mu-,87.8181
3mu-,53.9581
pi+,1246.02
pi-,769.359
pi-,155.092
pi+,138.832
pi-,389.847
2mu-,343.911
3mu-,342.68
pi+,216.229
2pi+,214.914
3pi+,213.723
pi-,567.482
2pi-,515.994
3pi-,420.27
pi+,1857.26
2pi+,27.3449
pi-,2805.97
pi-,285.176
2pi-,274.387
3pi-,206.552
pi-,203.559
2pi-,202.376
3pi-,200.873
pi+,644.528
3mu+,97.0422
pi-,737.266
pi+,725.911
pi+,554.891
mu-,520.114
2mu-,518.514
3mu-,471.447
pi+,510.974
2pi+,509.516
3pi+,470.983
2mu+,588.469
pi-,159.046
pi+,644.365
2mu+,387.233
3mu+,318.574
mu-,1341.72
pi+,469.461
2pi+,438.294
3pi+,369.611
pi+,2110.32
pi-,285.971
2pi+,263.115
2mu+,49.4781
3mu+,30.6943
mu+,63.8177
pi-,1551.54
3mu-,871.152
pi-,195.212
2mu-,149.791
pi+,1740.94
3mu-,48.9118
pi-,1481.38
3pi-,348.083
pi+,1367.68
pi+,712.176
2pi+,679.379
pi-,601.809
2pi-,568.874
2pi+,521.522
pi+,723.836
pi+,3753.03
pi+,396.986
pi-,325.485
pi+,658.141
pi+,811.663
pi-,703.422
2pi-,702.232
3pi-,606.146
pi+,551.369
pi+,362.47
2mu+,295.863
3mu+,293.839
pi+,2409.13
pi-,403.373
2pi-,390.636
3pi-,335.048
pi-,676.717
pi-,455.001
mu+,44.5796
pi-,309.322
2pi-,308.106
3pi-,243.636
pi+,2039.7
2pi+,2038.47
3pi+,2036.9
mu+,97.2426
pi-,234.083
2pi-,232.455
pi-,425.388
2pi-,424.005
3pi-,389.895
3pi-,790.126
pi-,573.532
2pi-,497.54
pi+,427.636
pi+,135.378
2pi+,134.021
3mu+,40.8666
mu-,459.596
3mu-,178.941
pi-,970.456
2pi-,950.075
3pi-,858.887
2mu+,485.907
pi+,179.938
2pi+,178.668
3mu+,200.863
pi+,1756.17
pi-,758.898
2pi-,757.7
3pi-,683.208
pi+,534.684
2pi+,509.901
3mu+,423.06
pi-,550.743
pi+,493.821
mu+,650.441
2mu+,649.353
3mu+,648.222
pi+,146.891
2pi+,145.461
3pi+,143.661
pi-,919.758
pi-,296.668
2mu-,156.246
3mu-,105.991
pi+,256.652
2pi+,255.271
3pi+,253.858
pi+,1381.18
pi-,888.867
2pi-,887.564
3pi-,885.709
pi+,482.986
2mu+,415.977
3mu+,360.207
pi+,528.609
2pi+,458.172
pi+,217.562
pi+,575.738
2pi+,511.143
2pi-,237.663
2pi-,1674.02
pi+,893.216
pi+,1370.22
2pi+,1366.74
3pi+,1301.76
mu-,55.4156
2mu-,497.968
pi-,2623.22
2pi-,2620.74
3pi-,2619.45
pi+,1406.59
pi-,2106.47
pi+,573.971
2pi+,481.505
pi-,918.8
2pi-,905.958
3pi-,788.846
pi+,292.403
2pi+,272.034
3pi+,270.339
pi+,276.08
2pi+,263.202
3mu+,182.724
pi+,339.464
pi-,734.593
2mu-,524.57
pi+,851.663
pi+,481.749
2mu+,158.6
3mu+,55.1199
mu-,895.766
2mu-,866.285
3mu-,379.265
mu+,539.175
2mu+,505.653
3mu+,425.183
pi+,428.403
pi+,593.815
2pi+,592.684
3mu+,314.683
pi+,704.056
pi+,912.183
pi+,354.189
2pi+,62.7132
pi-,1345.87
3pi-,919.315
pi-,924.439
2pi-,923.212
pi-,354.072
pi-,760.49
mu-,91.2825
pi+,1009.26
2pi+,987.399
pi+,405.209
2mu+,265.896
3mu+,210.076
pi-,1263.02
pi-,1391.43
pi+,83.1486
pi+,966.95
2pi+,965.691
pi-,377.959
2pi-,376.803
3pi-,375.388
pi+,961.087
2pi+,951.092
pi+,433.905
pi-,662.406
2pi-,661.33
mu-,28.5748
2mu-,4.07635
mu+,510.2
2mu+,486.127
pi-,620.512
2mu-,601.323
3mu-,521.787
mu+,279.551
pi-,980.286
2mu-,545.345
3mu-,461.757
pi+,3623.01
2pi+,3621.48
pi-,639.698
2pi-,638.559
3pi-,637.296
pi+,468.094
2pi+,466.51
3mu+,251.994
mu+,873.544
2mu+,872.232
3mu+,767.609
mu+,481.38
2mu+,480.258
3mu+,431.703
pi-,676.462
2pi-,675.376
pi+,928.341
2pi+,918.514
3pi+,751.659
pi+,774.974
pi-,44.6527
2pi-,42.0231
3mu-,39.7166
pi+,382.277
pi+,1610.6
2mu+,379.834
mu+,499.053
2mu+,497.731
3mu+,494.76
3pi+,757.055
pi+,205.912
pi+,324.658
pi+,220.832
pi-,361.411
2mu+,212.312
3mu+,151.321
pi+,320.598
3mu+,81.4835
pi-,567.456
3mu-,211.092
pi+,166.622
mu+,303.23
2mu+,279.813
3mu+,166.129
pi+,260.88
pi-,372.316
2pi-,28.9783
mu-,267.434
2mu-,197.65
3mu-,153.028
pi+,249.778
pi-,347.328
mu+,45.8237
pi-,433.897
2pi-,432.486
3pi-,403.256
pi+,977.197
pi+,486.792
3mu+,168.761
pi+,341.485
pi+,748.344
2pi+,746.681
3pi+,673.825
pi-,581.18
2pi+,201.539
3pi+,129.153
mu+,121.339
2mu+,119.249
3mu+,107.096
mu+,35.9794
pi+,597.501
pi+,46.8844
pi+,406.423
mu+,51.2619
mu+,376.084
2mu+,374.917
3mu+,373.641
pi+,315.929
2pi+,314.807
3mu+,255.565
pi-,593.184
pi-,354.617
2pi-,271.147
3pi-,269.453
mu-,397.771
3mu-,142.367
pi+,194.47
2pi+,208.107
2pi+,358.997
mu+,130.081
mu-,1421.02
3mu-,1023.53
2mu-,28.0274
3mu-,24.1074
mu-,479.275
2mu-,478.14
3mu-,473.467
mu+,87.8866
mu+,584.522
2mu+,549.868
3mu+,463.282
pi+,161.257
2pi+,159.63
pi+,1621.81
3pi-,447.944
pi+,201.32
2pi+,192.477
3pi+,180.621
pi-,434.889
pi+,1017.2
2pi+,978.886
3pi+,845.122
pi+,564.449
pi+,1295.33
mu+,265.655
2mu+,173.832
3mu+,73.8195
pi+,1156.63
2pi+,1005.38
pi-,118.356
mu-,343.008
pi+,685.543
pi+,477.532
2mu+,266.309
3mu+,129.869
pi+,762.447
2mu+,742
3mu+,740.37
pi+,229.295
2pi+,228.05
pi-,432.812
pi-,1352.94
2mu+,92.5407
pi-,72.7513
2mu-,50.024
pi+,876.36
pi-,733.752
mu+,126.812
2mu+,101.362
3mu+,99.9579
mu-,669.981
2mu-,668.851
3mu-,642.893
pi+,1775.7
pi-,2055.85
3mu-,103.573
2pi-,497.604
pi+,738.707
2pi-,60.8157
2pi+,571.393
pi-,712.039
pi-,1632.54
pi-,2874.81
2pi-,2873.5
3pi-,2870.91
mu+,560.063
3mu+,260.869
mu+,315.483
pi+,860.679
2pi+,859.248
3mu+,868.654
pi+,738.171
3pi+,153.241
pi+,641.524
pi-,585.814
2mu-,583.014
3mu-,493.17
mu+,148.901
2pi-,966.834
pi-,528.342
2pi-,508.512
3pi-,451.037
2pi-,562.163
mu+,705.383
2mu+,704.315
3mu+,627.345
mu+,35.6032
pi-,243.004
pi+,175.79
pi+,189.782
2mu+,163.296
3mu+,161.468
pi+,258.063
2pi+,203.237
pi-,712.763
2mu-,683.785
3mu-,572.392
mu-,138.819
pi-,924.761
3pi-,329.591
mu+,66.1383
2mu+,64.6535
3mu+,63.1184
pi+,613.791
2pi+,492.968
pi-,285.937
pi-,91.5382
mu-,90.757
pi+,578.906
2mu+,511.673
3mu+,423.711
mu-,224.135
2mu-,220.937
3mu-,97.3592
pi+,380.825
pi+,236.543
pi+,960.62
2pi+,959.38
3mu+,669.718
pi-,506.32
2pi-,495.897
3mu-,396.546
2pi-,422.301
pi+,174.167
pi-,911.499
pi-,485.294
pi+,307.975
2mu+,259.217
3mu+,257.879
pi-,244.867
2pi-,243.595
3pi-,157.26
pi-,37.2032
3mu+,130.112
pi-,1259.55
3mu+,98.6254
pi-,1230.99
2pi-,1229.83
3mu-,1173.6
mu-,34.7844
2mu-,30.4371
3mu-,27.5141
pi+,246.532
pi+,448.362
2pi+,436.604
pi-,1555.54
2pi-,1526.46
pi-,925.152
2pi-,924.061
3pi-,60.038
pi+,403.082
mu-,192.436
2pi+,1015.34
mu-,158.975
pi+,1830.49
2pi+,1829.21
3pi+,1827.65
2mu-,169.233
3mu-,65.4533
mu+,809.385
2mu+,807.733
3mu+,806.55
pi+,1851.73
pi-,70.0663
2mu+,49.9609
mu+,239.691
2mu+,238.168
3mu+,215.164
pi+,931.577
2pi+,864.771
pi+,37.7549
2pi+,35.1915
pi+,252.194
2pi+,250.756
pi-,1264.97
2pi-,1263.81
3pi-,1186.75
mu-,148.548
pi+,539.863
2pi-,382.476
pi+,477.808
2pi+,439.168
pi+,153.176
mu-,371.27
3mu-,50.0865
pi-,422.316
mu+,37.3388
pi+,518.011
2pi+,516.807
pi-,268.159
2pi-,246.937
3pi-,175.523
pi-,1397.61
3mu-,106.254
pi+,294.165
2pi+,268.98
pi-,234.845
2mu-,251.751
3mu-,100.178
pi+,384.479
2pi+,383.4
pi+,41.9935
3pi-,425.321
3pi-,720.468
mu-,146.015
pi+,551.974
mu-,187.035
2mu-,102.535
pi+,460.575
2pi+,437.779
3mu+,103.154
pi-,542.883
pi+,690.499
2mu+,474.062
3mu+,414.657
pi-,705.055
2pi-,703.907
3pi-,436.252
pi+,345.6
pi+,842.676
mu-,300.463
2mu-,165.663
pi+,1196.11
2pi+,1195.01
3pi+,1148.04
pi-,556.493
2pi-,454.457
pi-,1158.02
pi-,626.542
2mu-,562.946
3mu-,494.532
pi-,350.97
pi-,561.058
2pi-,472.034
3mu-,301.098
pi-,1288.28
pi+,699.889
pi+,1447.17
pi-,1951.64
2pi-,1950.43
3pi-,1895.89
3pi+,377.647
3pi-,214.086
pi+,2017.31
2pi+,2016.02
mu+,467.871
2mu+,420.478
3mu+,357.424
pi+,654.679
2pi+,653.446
pi+,198.493
pi-,102.451
2pi-,86.2299
3mu-,97.383
pi+,222.108
pi+,167.664
2pi+,163.549
3mu+,170.132
mu+,276.248
pi-,216.37
pi+,1556.26
2pi+,1554.96
3pi+,1552.78
pi+,297.29
2mu+,324.563
3mu+,304.164
mu-,86.1572
pi+,211.477
2pi+,97.3842
pi-,458.175
pi+,664.137
2mu+,114.793
3pi+,641.082
pi+,768.15
pi-,928.395
2pi-,926.153
3pi-,856.286
pi-,1319.88
3mu-,785.38
mu-,131.862
pi+,282.748
2pi+,224.195
3pi+,116.692
pi+,2620.25
2pi+,2618.95
3pi+,2617.59
mu+,302.723
2mu+,247.034
3mu+,174.247
pi+,619.333
pi+,713.05
2pi+,711.526
3mu+,669.421
pi-,988.923
pi-,1770.68
pi+,1926.1
pi-,702.007
pi-,515.714
2pi-,505.942
pi+,187.796
pi+,589.351
2pi+,588.191
3pi+,586.499
3pi-,547.058
pi-,987.706
2pi-,986.069
pi-,1345.15
pi+,661.431
2mu+,425.52
3mu+,367.851
pi-,415.908
2mu-,396.415
3mu-,266.678
mu-,206.195
2mu-,204.918
3mu-,203.586
mu+,630.535
2mu+,629.173
3mu+,558.59
3pi+,401.335
mu-,134.378
2mu-,120.498
3mu-,92.9263
pi+,953.642
pi-,2317.1
2pi-,2315.8
pi-,840.8
2mu-,514.443
3mu-,496.139
pi-,1287.78
pi-,985.17
2pi-,983.883
3pi-,890.688
mu+,194.09
2mu+,192.737
3mu+,65.4962
pi+,586.63
2pi+,585.49
3mu+,297.288
pi-,944.058
2pi-,901.245
mu+,579.169
2mu+,497.055
3mu+,428.107
pi-,972.778
2pi-,971.668
3mu-,675.796
mu+,21.0814
2mu+,17.5795
3mu+,13.4359
mu+,403.473
3mu+,152.263
pi+,289.173
pi+,749.423
2pi+,748.164
3mu+,571.7
pi-,1264.01
pi-,95.5635
2mu-,69.6644
3mu-,67.7376
2mu-,177.355
3mu-,76.8199
2pi+,631.907
pi+,899.988
2pi+,842.84
2mu+,394.73
pi+,224.358
mu+,190.383
2mu+,189.097
3mu+,79.4545
pi-,331.594
2mu-,233.146
3mu-,231.335
mu-,281.204
2mu-,279.872
3mu-,204.959
pi-,688.419
2pi-,687.217
pi-,1502.86
pi+,469.073
mu-,24.0532
2mu-,20.4604
3mu-,16.7777
pi-,899.38
pi-,555.566
2pi-,553.259
3pi-,551.813
2mu+,127.463
mu-,935.254
2mu-,895.785
pi+,698.388
pi+,2078.88
pi-,1507.27
2pi-,1506.14
3pi-,1450.97
pi-,653.343
2pi-,651.893
3pi-,649.841
pi+,1282.82
2mu+,828.578
pi+,879.433
2pi+,878.206
3pi+,797.76
pi+,577.206
pi-,383.115
2pi-,381.939
pi-,1031.39
pi-,42.5481
2mu-,43.0956
2mu-,587.4
pi-,234.183
2mu-,107.152
3mu-,97.525
pi-,1301.16
pi-,146.257
2pi-,122.612
3pi-,121.186
pi-,2106.19
pi+,173.853
2mu+,95.6151
pi+,1506.05
pi+,191.222
pi-,429.355
3mu-,163.615
3pi+,352.396
pi-,850.931
pi+,1789.11
mu-,55.933
2mu-,54.2612
pi+,348.072
pi+,735.493
pi-,160.933
2mu-,141.27
3mu-,98.0355
mu+,1001.05
3mu+,646.735
pi-,408.263
2mu-,390.324
3mu-,297.515
2mu-,144.975
pi-,259.087
mu+,119.928
pi-,734.672
pi+,288.069
2pi+,267.435
2mu-,237.18
3mu-,80.611
pi+,351.496
2pi+,260.998
3mu+,35.6686
pi-,970.769
mu+,1150.01
2mu+,1075.79
pi+,1273.61
3mu+,738.887
pi-,765.891
2pi-,764.811
3mu-,542.056
pi+,558.102
2pi+,403.554
pi+,219.217
pi-,1543.71
2pi-,1500.76
3pi-,327.757
mu+,45.748
3mu+,59.2094
pi-,165.149
2pi-,163.596
3pi-,162.324
pi-,298.827
2pi-,297.574
3pi-,264.399
pi-,2148.4
pi-,316.996
pi-,288.349
pi-,995.237
2pi-,960.505
pi+,489.794
2mu+,36.0605
3mu+,33.8386
pi+,547.308
2pi+,546.008
mu+,42.0571
2mu+,38.6989
3mu+,36.3373
pi-,1637.04
3pi-,313.977
pi+,2503.28
2pi+,2501.96
2pi+,115.128
pi+,1215.19
pi+,387.721
pi+,923.752
2pi+,922.482
3pi+,809.723
pi+,1286.56
mu+,194.36
2mu+,193.096
3mu+,191.773
pi+,1126.69
2pi+,1060.99
3pi+,989.015
pi+,388.609
pi+,476.915
pi-,238.886
2pi-,237.391
3pi-,145.411
pi-,508.529
pi+,1739.78
mu+,136.235
mu+,318.436
2mu+,316.463
3mu+,315.215
pi-,1660.45
pi+,146.329
mu-,1220.47
2mu-,1174.52
3mu-,1115.9
pi+,773.006
2pi+,771.901
mu-,320.941
2mu-,319.746
3mu-,299.974
pi-,713.883
2pi-,712.805
3pi-,631.139
pi-,117.692
2mu-,85.3651
pi+,286.242
2mu+,107.32
3mu+,105.54
pi+,1312.05
pi+,172.589
pi+,2821.82
2pi+,519.192
3pi+,448.988
pi-,44.0307
pi-,369.411
mu+,211.914
2mu+,117.665
pi+,65.9973
2pi+,32.3393
pi-,754.276
pi-,1872.54
pi-,369.54
mu-,369.515
2mu-,215.379
3mu-,160.914
mu-,2.279
2mu+,187.567
3mu+,98.6286
pi+,969.329
2pi+,967.271
3pi+,892.255
pi+,364.815
2pi+,363.628
3mu+,198.886
pi+,290.211
2pi+,229.582
3pi+,147.965
3mu-,162.036
mu-,151.02
pi-,854.152
2mu-,52.5571
mu+,191.649
pi-,710.634
2pi-,633.164
pi+,103.326
2pi+,100.605
mu+,154.647
mu-,51.2844
pi+,720.723
2pi+,719.52
3pi+,718.204
mu+,1172.77
2mu+,1032.19
2pi+,302.354
pi-,327.585
2mu-,168.008
3mu-,155.362
pi-,79.0286
mu+,543.492
2mu+,510.407
pi+,374.28
3mu+,162.821
pi-,537.122
2pi-,535.952
3mu-,254.54
pi+,179.021
mu-,77.4558
mu-,752.156
2mu-,750.947
3mu-,672.779
mu-,274.649
2mu-,263.335
3mu-,162.141
pi+,277.391
pi-,580.019
2pi-,578.965
3pi-,577.456
mu+,85.3799
pi-,958.132
2pi-,956.875
pi+,974.535
2mu+,728.971
pi+,286.218
2pi+,256.644
pi+,490.612
2pi+,489.068
3mu+,453.659
pi+,555.426
2pi+,476.597
pi+,610.008
2pi+,608.917
3pi+,607.798
pi-,2156.85
2pi-,2155.58
3pi-,2128.03
pi+,103.478
3pi+,75.3159
pi+,826.801
2pi+,791.093
pi-,1026.8
2pi-,966.908
2pi+,563.769
pi-,340.359
2pi-,339.219
3pi-,246.159
mu+,414.76
2mu+,368.409
3mu+,248.682
pi-,134.88
pi+,188.58
2pi+,187.005
3mu+,100.829
pi+,834.299
pi+,802.901
2pi+,801.654
3mu+,499.883
pi+,145.967
mu+,115.366
2mu+,101.081
3mu+,99.6829
pi-,1886.27
3pi-,83.7643
pi+,341.244
mu+,223.978
2mu+,71.4409
pi-,441.988
2pi-,432.001
pi+,893.801
2pi+,892.213
3pi+,792.229
pi+,1288.55
pi+,1361.59
2pi+,1341.63
mu-,622.035
2mu-,620.751
3mu-,619.416
pi+,113.29
pi+,337.159
pi+,391.718
2pi+,390.539
3mu+,341.481
pi-,219.43
pi+,1610.81
pi+,442.249
2pi+,399.162
mu-,393.331
3mu-,109.74
mu+,105.738
2mu+,104.27
mu+,610.447
2mu+,544.722
3mu+,447.809
pi-,1740.37
3mu-,71.4428
pi+,740.115
2pi+,738.611
pi+,375.479
pi+,342.136
pi-,204.217
2mu-,209.844
3mu-,186.539
pi-,687.304
pi-,491.966
pi+,514.003
2pi+,512.557
3pi+,511.416
pi+,606.182
2pi+,551.353
pi+,321.395
2pi+,299.668
3pi-,181.189
pi+,459.844
2pi+,433.958
3pi+,297.215
pi-,803.881
pi+,1951.48
mu+,14.9146
pi-,323.525
pi+,474.712
2mu+,262.218
3mu+,109.442
mu+,310.124
2mu+,250.948
3mu+,164.655
pi-,307.89
pi+,1157.84
mu-,345.574
2mu-,271.417
pi+,220.257
2pi+,149.1
3mu+,164.809
pi-,287.309
2pi-,229.967
3mu-,144.4
pi+,1971.7
pi-,543.548
2mu-,223.984
3mu-,168.675
pi+,714.071
pi+,871.191
2pi+,869.72
3mu+,431.657
pi+,119.456
2pi+,117.748
pi-,1311.65
pi+,438.316
2pi+,436.861
pi-,272.666
2pi-,260.928
pi+,501.404
2mu+,297.611
3mu+,203.861
mu+,383.857
2mu+,381.002
3mu+,379.827
pi+,1733.55
3pi+,759.961
mu+,372.984
2mu+,371.737
3mu+,370.417
mu-,372.575
2mu-,280.839
3mu-,225.913
pi-,120.842
pi-,760.883
pi-,279.912
2pi-,278.392
3pi-,277.112
pi-,425.167
3mu-,190.249
pi-,255.451
pi-,1778.6
pi+,1904.32
pi-,1601.38
mu+,176.47
2mu+,174.895
3mu+,173.184
pi-,237.082
pi-,22.8991
pi+,1332.58
pi-,640.501
2pi-,584.892
3mu-,325.138
pi-,138.542
2pi-,1301.97
pi-,1045.21
2pi-,991.447
3pi+,46.8036
mu+,128.922
2mu+,98.9859
3mu+,97.2358
mu-,366.227
3mu-,124.695
pi+,1756.81
mu-,129.54
pi-,708.401
pi+,965.461
3mu+,676.691
pi-,241.204
pi+,888.439
2pi+,887.083
2mu-,28.907
pi+,1584.19
pi+,474.576
2pi+,473.063
3pi+,412.615
pi+,980.227
pi+,2723.58
pi+,2752.08
pi-,224.323
pi-,803.323
pi+,1660.59
pi-,636.462
2mu-,516.406
3mu-,515.117
mu+,163.064
pi-,599.045
pi+,857.678
2mu+,686.624
3mu+,571.346
pi+,798.994
2pi+,797.595
3pi+,706.243
pi+,1139
pi+,615.742
2pi+,551.071
3pi+,482.907
pi-,95.3478
2mu-,86.3515
3mu-,4.11432
2mu+,46.732
mu+,372.349
2mu+,371.154
3mu+,306.074
mu+,132.543
mu-,409.881
2mu-,407.054
3mu-,365.267
pi+,372.53
pi+,140.102
pi+,640.212
pi-,375.266
mu+,140.222
2mu+,138.985
3mu+,137.664
pi+,787.99
2pi+,777.078
pi+,1114.56
mu-,118.3
2mu-,116.51
3mu-,114.765
pi-,360.147
2mu-,317.891
3mu-,237.712
pi+,690.072
2pi+,688.949
3pi+,687.699
mu+,184.592
2mu+,183.375
3mu+,160.544
pi+,1161.62
pi+,1570.62
2pi+,227.086
pi-,350.443
pi+,953.689
2pi+,884.128
pi+,660.584
2pi+,648.899
3pi+,539.583
pi-,749.452
pi-,156.957
pi+,632.271
2pi+,630.782
3mu+,527.384
pi+,156.923
pi-,879.369
pi+,321.162
mu-,371.47
3mu-,108.164
pi+,755.614
2pi+,754.412
3pi+,753.076
pi+,378.026
3mu+,93.4105
pi-,947.074
2pi-,945.876
3pi-,883.682
pi+,266.236
2mu+,232.316
3mu+,178.292
pi+,280.044
2pi+,253.694
3pi+,150.033
2pi+,260.064
pi+,653.812
mu-,99.2452
pi+,2973.98
3mu+,2385.88
mu+,66.6693
mu+,603.031
2mu+,599.992
3mu+,504.92
pi+,803.257
2mu-,457.396
pi+,224.022
2pi+,219.486
mu+,33.017
2mu+,29.9057
3mu+,27.0697
pi-,1290.03
2mu-,947.857
3mu-,886.188
pi+,868.399
pi+,267.61
2mu+,240.914
3mu+,160.324
pi+,1036.15
2pi+,1034.92
pi+,1260.74
pi-,384.058
2pi-,382.761
pi-,716.127
2pi-,682.923
pi-,35.888
2mu-,290.839
pi-,244.436
2mu-,529.273
pi-,568.741
2pi-,543.833
3pi-,486.064
pi+,303.127
2pi+,301.916
3pi+,300.421
pi+,385.577
pi-,877.982
2pi-,876.767
3pi-,875.046
pi+,333.234
2mu+,117.615
3mu+,84.9587
pi+,2480
2pi+,2478.61
3pi+,2477.04
pi-,190.723
3mu+,554.183
pi-,308.496
mu-,95.9126
pi-,1222.67
pi-,600.062
2pi-,555.207
3pi-,413.031
pi+,33.2353
pi+,1760.59
pi+,349.406
2mu+,280.559
3mu+,209.251
pi-,89.465
mu+,203.348
2mu+,85.07
pi-,1890.27
pi-,1739.28
mu+,117.864
2mu+,116.247
3mu+,114.82
pi+,128.295
2pi+,126.729
3mu+,86.9423
3pi+,1076.55
3pi-,1129.91
2mu+,110.793
2mu-,181.704
3mu-,145.511
pi-,716.412
mu+,1012.54
2mu+,1011.39
3mu+,1010.08
mu+,2516.13
3mu+,2122.08
pi+,1270.77
mu+,85.8058
2pi-,517.123
3pi-,127.913
pi+,1741.1
pi-,436.675
mu-,294.819
2mu-,293.556
3mu-,291.532
mu+,151.917
2mu+,138.83
3mu+,67.4578
pi-,219.197
mu+,520.202
pi-,1243.6
3mu+,614.641
pi+,1490.73
pi+,403.214
pi+,580.452
mu-,751.182
pi+,751.048
pi+,208.854
pi+,260.304
pi+,344.206
pi-,109.429
pi+,1136.73
pi+,2066.94
2pi+,81.0301
3mu+,56.5643
pi-,936.96
pi-,881.201
2pi-,855.924
3mu-,755.979
2pi+,619.709
3mu+,470.64
pi-,754.445
2pi-,721.715
mu+,1241.29
2mu+,1092.07
3mu+,1023.12
pi+,266.672
2mu+,111.327
pi-,306.878
2pi-,286.383
3pi-,252.431
pi+,454.226
2pi+,453.143
3pi+,404.593
pi-,689.282
2pi-,688.217
pi+,482.705
pi-,110.89
pi+,320.645
pi-,786.692
2mu-,714.705
3mu-,631.926
pi+,124.728
2mu+,108.238
3mu+,106.576
pi+,217.964
mu-,39.5753
2mu-,37.1861
pi+,682.69
pi+,117.537
pi+,748.132
2pi+,677.01
pi-,184.258
2pi-,183.106
3mu-,80.3703
pi-,439.315
3pi-,149.116
2pi+,566.416
pi-,1530.93
2pi-,27.3711
3mu+,80.2214
pi+,538.298
pi-,1129.91
2pi-,831.305
pi-,595.855
2pi-,481.569
3pi-,319.792
pi+,1817.6
2pi+,562.6
mu-,261.644
2mu-,184.91
3mu-,78.5782
pi-,1301.06
2pi-,1299.79
3pi-,1298.41
2mu-,295.192
3mu-,210.056
pi-,582.955
2pi-,541.921
pi+,433.067
2pi+,429.355
3pi+,428.198
pi-,1021.76
2pi-,938.749
pi-,513.048
pi-,169.643
2pi-,168.17
3pi-,131.751
pi+,200.799
pi+,590.817
2pi+,504.364
pi+,401.699
pi-,282.874
2pi-,281.661
3mu-,170.329
pi+,394.782
2pi+,393.525
3pi+,344.433
pi+,3191.69
pi-,1849.4
2pi+,131.805
mu+,57.888
pi-,1274.44
mu+,140.404
mu+,67.4752
pi-,739.692
2pi-,738.455
3pi-,736.544
pi-,1051.3
2mu-,659.772
3mu-,658.453
pi+,775.195
3mu-,59.0458
