Step,X_mm,Y_mm,Z_mm,R_mm,Bx_Tesla,By_Tesla,Bz_Tesla,B_magnitude_Tesla,Particle,Volume,TrackID
808695,-792.6947,35.7394,1626.1681,793.5000,0.00000000,0.00000000,16.66482426,16.66482426,neutron,Solenoid_1_FieldVolume,18
808805,-568.8591,-13.2830,950.0000,569.0141,0.00000000,0.00000000,16.66482426,16.66482426,anti_nu_e,Solenoid_1_FieldVolume,564
809110,265.6605,714.9909,2461.1807,762.7500,0.00000000,0.00000000,11.10988284,11.10988284,gamma,Solenoid_1_FieldVolume,485
809320,112.6168,-131.6463,3480.0000,173.2435,0.00000000,0.00000000,7.40658856,7.40658856,pi-,Solenoid_1_FieldVolume,17
809325,-101.5671,-96.1043,3480.0000,139.8281,0.00000000,0.00000000,7.40658856,7.40658856,proton,Solenoid_1_FieldVolume,16
809330,-33.0581,406.5706,7860.0000,407.9124,0.00000000,0.00000000,3.70329428,3.70329428,proton,Solenoid_1_FieldVolume,16
809335,519.5797,484.6103,12206.5418,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,16
809460,90.0994,509.8191,13090.0000,517.7195,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,910
809640,-638.6271,335.1969,10799.7119,721.2500,0.00000000,0.00000000,3.70329428,3.70329428,gamma,Solenoid_1_FieldVolume,1002
809670,-618.1764,350.2402,12839.2843,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,neutron,Solenoid_1_FieldVolume,996
809755,78.8916,-706.1065,13617.9912,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,1027
809800,-415.9038,-576.0506,12588.1030,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,1080
809850,482.7931,-188.9642,11825.5000,518.4560,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,1121
810050,-373.6011,-542.3558,13940.0000,658.5800,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,1215
810155,14.4557,-149.4627,2630.0000,150.1602,0.00000000,0.00000000,11.10988284,11.10988284,pi+,Solenoid_1_FieldVolume,15
810160,233.7204,-514.0580,7010.0000,564.6954,0.00000000,0.00000000,3.70329428,3.70329428,pi+,Solenoid_1_FieldVolume,15
810165,-118.9628,579.3544,10410.0000,591.4421,0.00000000,0.00000000,1.85164714,1.85164714,mu+,Solenoid_1_FieldVolume,1270
810175,-692.2083,-122.3525,2630.0000,702.9384,0.00000000,0.00000000,11.10988284,11.10988284,gamma,Solenoid_1_FieldVolume,1278
810230,-143.2192,701.3431,1780.0000,715.8169,0.00000000,0.00000000,16.66482426,16.66482426,gamma,Solenoid_1_FieldVolume,1277
810295,-257.7012,-133.4217,930.0000,290.1917,0.00000000,0.00000000,24.07141282,24.07141282,neutron,Solenoid_1_FieldVolume,13
810595,708.0656,358.1694,1356.2030,793.5000,0.00000000,0.00000000,16.66482426,16.66482426,nu_e,Solenoid_1_FieldVolume,1535
811655,52.9030,-86.1513,778.3172,101.0979,0.00000000,0.00000000,24.07141282,24.07141282,proton,Solenoid_1_FieldVolume,12
811660,-24.6863,-60.5402,2040.5307,65.3799,0.00000000,0.00000000,11.10988284,11.10988284,proton,Solenoid_1_FieldVolume,12
811665,-8.5673,-85.2430,2621.8824,85.6724,0.00000000,0.00000000,11.10988284,11.10988284,proton,Solenoid_1_FieldVolume,12
811670,26.9576,33.2076,2802.1095,42.7722,0.00000000,0.00000000,7.40658856,7.40658856,proton,Solenoid_1_FieldVolume,12
811675,-2.3651,31.8784,2865.7753,31.9660,0.00000000,0.00000000,7.40658856,7.40658856,proton,Solenoid_1_FieldVolume,12
811680,15.8635,-13.4970,2887.9305,20.8283,0.00000000,0.00000000,7.40658856,7.40658856,proton,Solenoid_1_FieldVolume,12
811685,-4.2515,-15.1806,2894.6754,15.7647,0.00000000,0.00000000,7.40658856,7.40658856,proton,Solenoid_1_FieldVolume,12
811690,-9.1023,-10.1528,2896.8658,13.6357,0.00000000,0.00000000,7.40658856,7.40658856,proton,Solenoid_1_FieldVolume,12
811695,-10.1293,-8.1306,2897.7477,12.9888,0.00000000,0.00000000,7.40658856,7.40658856,proton,Solenoid_1_FieldVolume,12
811700,-77.5452,299.6215,3480.0000,309.4936,0.00000000,0.00000000,7.40658856,7.40658856,pi+,Solenoid_1_FieldVolume,11
811705,0.9924,23.2402,3480.0000,23.2613,0.00000000,0.00000000,7.40658856,7.40658856,pi-,Solenoid_1_FieldVolume,10
811710,-57.9728,30.4551,7860.0000,65.4856,0.00000000,0.00000000,3.70329428,3.70329428,pi-,Solenoid_1_FieldVolume,10
811715,14.2880,-215.0867,12240.5000,215.5608,0.00000000,0.00000000,1.85164714,1.85164714,pi-,Solenoid_1_FieldVolume,10
811720,-1.2594,21.6533,16490.0000,21.6899,0.00000000,0.00000000,1.85164714,1.85164714,pi-,Solenoid_1_FieldVolume,10
811745,786.9230,-101.9529,1167.5919,793.5000,0.00000000,0.00000000,16.66482426,16.66482426,gamma,Solenoid_1_FieldVolume,23
811755,822.2422,145.4057,-712.2514,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,22
811780,721.3831,420.5132,668.2917,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,67
811840,759.2542,320.7210,-1600.0000,824.2142,0.00000000,0.00000000,24.07141282,24.07141282,nu_e,Solenoid_1_FieldVolume,94
811905,308.7886,-775.8058,101.3987,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,89
811950,-143.9245,83.5912,-750.0000,166.4385,0.00000000,0.00000000,24.07141282,24.07141282,neutron,Solenoid_1_FieldVolume,88
811960,-647.5508,527.1650,120.5542,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,181
811990,256.5189,-794.6213,700.3559,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,178
812155,783.4561,-288.8278,-57.2003,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,318
812195,283.5427,-757.4964,100.0000,808.8246,0.00000000,0.00000000,24.07141282,24.07141282,anti_nu_e,Solenoid_1_FieldVolume,336
812255,834.8929,13.3752,-13.3854,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,316
812290,-828.6385,-102.8746,-334.2476,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,315
812310,-48.9555,22.3415,3480.0000,53.8125,0.00000000,0.00000000,7.40658856,7.40658856,pi+,Solenoid_1_FieldVolume,13
812315,236.2163,81.9974,7417.0328,250.0434,0.00000000,0.00000000,3.70329428,3.70329428,pi+,Solenoid_1_FieldVolume,13
812320,266.9705,169.0638,10845.5000,315.9997,0.00000000,0.00000000,3.70329428,3.70329428,mu+,Solenoid_1_FieldVolume,405
812325,-21.4027,-27.0264,1780.0000,34.4746,0.00000000,0.00000000,16.66482426,16.66482426,e+,Solenoid_1_FieldVolume,409
812330,36.9090,-97.9409,1780.0000,104.6647,0.00000000,0.00000000,16.66482426,16.66482426,e-,Solenoid_1_FieldVolume,408
812335,-164.6810,776.2232,1712.7693,793.5000,0.00000000,0.00000000,16.66482426,16.66482426,gamma,Solenoid_1_FieldVolume,406
812395,-187.9073,129.7208,2630.0000,228.3345,0.00000000,0.00000000,11.10988284,11.10988284,pi-,Solenoid_1_FieldVolume,11
812400,-424.1482,35.3940,7010.0000,425.6224,0.00000000,0.00000000,3.70329428,3.70329428,pi-,Solenoid_1_FieldVolume,11
812555,-84.0505,705.5110,9261.3784,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,509
812850,-335.1113,461.7679,7880.0000,570.5517,0.00000000,0.00000000,1.85164714,1.85164714,anti_nu_e,Solenoid_1_FieldVolume,682
813040,-11.7449,-82.6088,3915.5000,83.4396,0.00000000,0.00000000,11.10988284,11.10988284,pi+,Solenoid_1_FieldVolume,10
813045,94.4924,165.0979,8710.0000,190.2265,0.00000000,0.00000000,1.85164714,1.85164714,pi+,Solenoid_1_FieldVolume,10
813050,7.5575,-557.8046,13090.0000,557.8558,0.00000000,0.00000000,1.85164714,1.85164714,pi+,Solenoid_1_FieldVolume,10
813145,683.7383,-146.5414,12260.0000,699.2656,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,758
813170,130.7806,-242.0968,16107.1029,275.1625,0.00000000,0.00000000,1.85164714,1.85164714,neutron,Solenoid_1_FieldVolume,757
813240,-101.9100,642.4899,13960.0000,650.5220,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,756
813320,-273.9517,-301.0225,14810.0000,407.0185,0.00000000,0.00000000,1.85164714,1.85164714,nu_e,Solenoid_1_FieldVolume,899
813400,431.1089,564.7613,15807.4684,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,neutron,Solenoid_1_FieldVolume,883
813570,-710.2422,19.1384,16600.4750,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,1024
813605,-577.9823,413.2151,15278.3033,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,1031
813695,-439.9812,-545.3494,15660.0000,700.7064,0.00000000,0.00000000,1.85164714,1.85164714,neutron,Solenoid_1_FieldVolume,1079
813740,520.8486,-483.2463,14425.0722,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,1078
813840,-422.6538,-571.1164,15722.6732,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,e+,Solenoid_1_FieldVolume,1148
813895,67.5663,-412.4901,16490.0000,417.9872,0.00000000,0.00000000,1.85164714,1.85164714,neutron,Solenoid_1_FieldVolume,1173
814000,14.0921,-50.1626,3480.0000,52.1045,0.00000000,0.00000000,7.40658856,7.40658856,e+,Solenoid_1_FieldVolume,1217
814050,66.3465,-20.9268,3915.5000,69.5686,0.00000000,0.00000000,11.10988284,11.10988284,e-,Solenoid_1_FieldVolume,1216
814085,726.8594,-231.2207,2528.6029,762.7500,0.00000000,0.00000000,11.10988284,11.10988284,gamma,Solenoid_1_FieldVolume,1214
814280,-744.7122,-377.6623,-1585.0481,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,1269
814285,74.9049,-54.6396,3480.0000,92.7159,0.00000000,0.00000000,7.40658856,7.40658856,e+,Solenoid_1_FieldVolume,1371
814290,-129.3271,399.0402,7010.0000,419.4742,0.00000000,0.00000000,3.70329428,3.70329428,e+,Solenoid_1_FieldVolume,1371
814295,-144.6726,429.5241,10845.5000,453.2340,0.00000000,0.00000000,3.70329428,3.70329428,e+,Solenoid_1_FieldVolume,1371
814315,54.7415,-3.5220,3915.5000,54.8547,0.00000000,0.00000000,11.10988284,11.10988284,e-,Solenoid_1_FieldVolume,1370
814320,-21.8854,-635.3341,8710.0000,635.7109,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,1370
814325,-413.3854,-121.5261,12429.5849,430.8783,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,1370
814330,-286.2821,-303.3155,16490.0000,417.0824,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,1370
814335,-599.0288,-364.3665,13090.0000,701.1409,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,1393
814360,3.9347,-38.2639,2630.0000,38.4657,0.00000000,0.00000000,11.10988284,11.10988284,e+,Solenoid_1_FieldVolume,1427
814365,-293.7818,-92.6745,7010.0000,308.0524,0.00000000,0.00000000,3.70329428,3.70329428,e+,Solenoid_1_FieldVolume,1427
814370,-313.3205,-82.3667,10845.5000,323.9661,0.00000000,0.00000000,3.70329428,3.70329428,e+,Solenoid_1_FieldVolume,1427
814375,-59.0216,-65.4136,15640.0000,88.1050,0.00000000,0.00000000,1.85164714,1.85164714,e+,Solenoid_1_FieldVolume,1427
814380,57.7783,-35.8167,1780.0000,67.9792,0.00000000,0.00000000,16.66482426,16.66482426,e-,Solenoid_1_FieldVolume,1426
814595,-36.0647,-25.2401,3915.5000,44.0196,0.00000000,0.00000000,11.10988284,11.10988284,pi-,Solenoid_1_FieldVolume,6
814600,138.4346,128.4560,8710.0000,188.8520,0.00000000,0.00000000,1.85164714,1.85164714,pi-,Solenoid_1_FieldVolume,6
814605,-18.5423,-264.6298,13090.0000,265.2787,0.00000000,0.00000000,1.85164714,1.85164714,pi-,Solenoid_1_FieldVolume,6
814610,204.8372,14.7372,17340.0000,205.3667,0.00000000,0.00000000,1.85164714,1.85164714,pi-,Solenoid_1_FieldVolume,6
814630,-386.3048,598.8820,100.0000,712.6648,0.00000000,0.00000000,24.07141282,24.07141282,neutron,Solenoid_1_FieldVolume,1563
815115,-586.6192,-255.4729,2630.0000,639.8347,0.00000000,0.00000000,11.10988284,11.10988284,anti_nu_e,Solenoid_1_FieldVolume,1860
815180,77.7823,49.6614,2630.0000,92.2840,0.00000000,0.00000000,11.10988284,11.10988284,proton,Solenoid_1_FieldVolume,1559
815185,45.7887,77.4304,7010.0000,89.9559,0.00000000,0.00000000,3.70329428,3.70329428,proton,Solenoid_1_FieldVolume,1559
815210,26.1328,178.0042,100.0000,179.9122,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,1892
815230,100.5773,84.1473,930.0000,131.1356,0.00000000,0.00000000,24.07141282,24.07141282,proton,Solenoid_1_FieldVolume,1890
815235,-699.9528,198.9397,5310.5000,727.6750,0.00000000,0.00000000,9.25823570,9.25823570,proton,Solenoid_1_FieldVolume,1890
815260,-267.6369,-61.5011,3480.0000,274.6122,0.00000000,0.00000000,7.40658856,7.40658856,proton,Solenoid_1_FieldVolume,4
815265,-287.1950,-221.8549,7860.0000,362.9057,0.00000000,0.00000000,3.70329428,3.70329428,proton,Solenoid_1_FieldVolume,4
815325,-808.0829,210.3021,457.2487,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,1908
815420,-119.1864,-444.0044,-750.0000,459.7230,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,1995
815860,-755.7884,354.9773,-424.1555,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,2121
815895,-724.5845,323.4495,1228.0242,793.5000,0.00000000,0.00000000,16.66482426,16.66482426,neutron,Solenoid_1_FieldVolume,1989
816655,65.9424,-254.5172,930.0000,262.9209,0.00000000,0.00000000,24.07141282,24.07141282,neutron,Solenoid_1_FieldVolume,1988
817210,-352.0750,711.1156,1239.2111,793.5000,0.00000000,0.00000000,16.66482426,16.66482426,nu_e,Solenoid_1_FieldVolume,3045
817560,349.0095,-660.6093,2630.0000,747.1361,0.00000000,0.00000000,11.10988284,11.10988284,nu_e,Solenoid_1_FieldVolume,3228
818035,98.5040,-300.0947,2630.0000,315.8478,0.00000000,0.00000000,11.10988284,11.10988284,nu_e,Solenoid_1_FieldVolume,3515
818140,45.8957,-39.2684,3480.0000,60.4022,0.00000000,0.00000000,7.40658856,7.40658856,proton,Solenoid_1_FieldVolume,1
818145,39.0199,-126.8901,7860.0000,132.7540,0.00000000,0.00000000,3.70329428,3.70329428,proton,Solenoid_1_FieldVolume,1
818150,-1.9338,-204.5288,12240.5000,204.5379,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,1
818155,-58.0705,-268.0824,16490.0000,274.2997,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,1
818160,163.2597,-79.0987,1780.0000,181.4121,0.00000000,0.00000000,16.66482426,16.66482426,proton,Solenoid_1_FieldVolume,19
818165,467.6149,-549.1246,5625.0485,721.2500,0.00000000,0.00000000,3.70329428,3.70329428,proton,Solenoid_1_FieldVolume,19
818220,364.0366,-11.1286,7860.0000,364.2067,0.00000000,0.00000000,3.70329428,3.70329428,proton,Solenoid_1_FieldVolume,20
818505,-108.0577,-174.1913,1780.0000,204.9856,0.00000000,0.00000000,16.66482426,16.66482426,anti_nu_e,Solenoid_1_FieldVolume,224
819185,-569.9747,552.0608,1037.2867,793.5000,0.00000000,0.00000000,16.66482426,16.66482426,gamma,Solenoid_1_FieldVolume,522
819260,53.5423,24.3246,2630.0000,58.8087,0.00000000,0.00000000,11.10988284,11.10988284,mu-,Solenoid_1_FieldVolume,610
819265,-60.5451,-479.5031,930.0000,483.3104,0.00000000,0.00000000,24.07141282,24.07141282,neutron,Solenoid_1_FieldVolume,15
819745,-120.5602,19.6890,2630.0000,122.1573,0.00000000,0.00000000,11.10988284,11.10988284,pi-,Solenoid_1_FieldVolume,14
819770,434.2675,-713.1878,579.2601,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,859
819800,-354.0677,756.2149,-270.0128,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,neutron,Solenoid_1_FieldVolume,856
819895,-213.2175,780.5901,-1600.0000,809.1864,0.00000000,0.00000000,24.07141282,24.07141282,nu_e,Solenoid_1_FieldVolume,909
820010,-215.6029,-516.8589,930.0000,560.0248,0.00000000,0.00000000,24.07141282,24.07141282,neutron,Solenoid_1_FieldVolume,997
820020,-526.7202,403.0116,1780.0000,663.2138,0.00000000,0.00000000,16.66482426,16.66482426,neutron,Solenoid_1_FieldVolume,996
820750,-656.7309,430.9607,100.0000,785.5078,0.00000000,0.00000000,24.07141282,24.07141282,anti_nu_e,Solenoid_1_FieldVolume,1413
821955,-24.3236,-24.1838,1780.0000,34.3000,0.00000000,0.00000000,16.66482426,16.66482426,pi+,Solenoid_1_FieldVolume,994
821960,106.4625,-309.6674,6160.0000,327.4571,0.00000000,0.00000000,3.70329428,3.70329428,pi+,Solenoid_1_FieldVolume,994
821965,675.3539,-220.6975,10229.6127,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,pi+,Solenoid_1_FieldVolume,994
821985,-36.1602,-17.7981,3480.0000,40.3030,0.00000000,0.00000000,7.40658856,7.40658856,pi+,Solenoid_1_FieldVolume,10
821990,19.1910,56.0677,7860.0000,59.2611,0.00000000,0.00000000,3.70329428,3.70329428,pi+,Solenoid_1_FieldVolume,10
821995,444.2694,-384.4561,12240.5000,587.5218,0.00000000,0.00000000,1.85164714,1.85164714,pi+,Solenoid_1_FieldVolume,10
822000,-76.7852,-147.3865,16490.0000,166.1889,0.00000000,0.00000000,1.85164714,1.85164714,pi+,Solenoid_1_FieldVolume,10
822115,-771.5426,175.0275,950.0000,791.1464,0.00000000,0.00000000,16.66482426,16.66482426,gamma,Solenoid_1_FieldVolume,2168
822270,-632.0594,121.2452,2630.0000,643.5833,0.00000000,0.00000000,11.10988284,11.10988284,neutron,Solenoid_1_FieldVolume,8
822305,256.3327,-695.7843,3266.9067,741.5000,0.00000000,0.00000000,7.40658856,7.40658856,anti_nu_e,Solenoid_1_FieldVolume,2264
822420,73.3141,36.2327,3915.5000,81.7788,0.00000000,0.00000000,11.10988284,11.10988284,pi-,Solenoid_1_FieldVolume,5
822425,191.9886,302.1930,8710.0000,358.0227,0.00000000,0.00000000,1.85164714,1.85164714,pi-,Solenoid_1_FieldVolume,5
822430,-219.5051,684.5578,10845.5000,718.8894,0.00000000,0.00000000,3.70329428,3.70329428,pi-,Solenoid_1_FieldVolume,5
822435,269.5751,165.5062,3915.5000,316.3274,0.00000000,0.00000000,11.10988284,11.10988284,proton,Solenoid_1_FieldVolume,4
822440,-469.6532,-259.5259,8710.0000,536.5891,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,4
822505,-308.5358,461.8477,1780.0000,555.4257,0.00000000,0.00000000,16.66482426,16.66482426,gamma,Solenoid_1_FieldVolume,2404
822565,565.6645,614.2057,609.2599,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,2403
822635,131.0548,-26.3426,1780.0000,133.6761,0.00000000,0.00000000,16.66482426,16.66482426,proton,Solenoid_1_FieldVolume,2
822640,429.4230,-397.0389,6160.0000,584.8453,0.00000000,0.00000000,3.70329428,3.70329428,proton,Solenoid_1_FieldVolume,2
822645,-404.3393,415.2275,10410.0000,579.5724,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,2
822650,12.9743,-8.3426,2630.0000,15.4251,0.00000000,0.00000000,11.10988284,11.10988284,proton,Solenoid_1_FieldVolume,1
822655,14.0776,-38.6427,7010.0000,41.1271,0.00000000,0.00000000,3.70329428,3.70329428,proton,Solenoid_1_FieldVolume,1
822660,2.4276,-63.7204,10845.5000,63.7667,0.00000000,0.00000000,3.70329428,3.70329428,proton,Solenoid_1_FieldVolume,1
822665,-18.6600,-91.1676,15640.0000,93.0577,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,1
822670,-1.0024,-2.6123,930.0000,2.7981,0.00000000,0.00000000,24.07141282,24.07141282,proton,Solenoid_1_FieldVolume,1
822675,-22.1580,-6.1916,5310.5000,23.0068,0.00000000,0.00000000,9.25823570,9.25823570,proton,Solenoid_1_FieldVolume,1
822680,-40.9870,5.5275,9560.0000,41.3581,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,1
822685,-55.7064,23.7011,13940.0000,60.5388,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,1
822690,-65.5520,44.4154,18190.0000,79.1820,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,1
822765,354.8781,-755.8350,-298.8932,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,19
822780,762.5455,-17.6613,1896.1680,762.7500,0.00000000,0.00000000,11.10988284,11.10988284,gamma,Solenoid_1_FieldVolume,18
822835,-137.9804,107.6321,80.0000,174.9950,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,100
822880,825.5403,-125.3325,-265.6074,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,anti_nu_mu,Solenoid_1_FieldVolume,97
822885,93.1484,-77.5725,930.0000,121.2193,0.00000000,0.00000000,24.07141282,24.07141282,neutron,Solenoid_1_FieldVolume,9
822930,-479.2773,-538.9757,7457.9100,721.2500,0.00000000,0.00000000,3.70329428,3.70329428,nu_e,Solenoid_1_FieldVolume,156
823280,94.5957,363.0309,1800.0000,375.1530,0.00000000,0.00000000,11.10988284,11.10988284,nu_e,Solenoid_1_FieldVolume,393
823285,-255.5907,794.9204,-59.5849,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,nu_e,Solenoid_1_FieldVolume,393
824055,-807.0518,214.2250,629.6138,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,820
824110,140.2508,781.0070,1031.8255,793.5000,0.00000000,0.00000000,16.66482426,16.66482426,gamma,Solenoid_1_FieldVolume,819
824145,-20.8963,1.0238,930.0000,20.9213,0.00000000,0.00000000,24.07141282,24.07141282,pi+,Solenoid_1_FieldVolume,7
824150,418.3061,-418.3049,5310.5000,591.5733,0.00000000,0.00000000,9.25823570,9.25823570,pi+,Solenoid_1_FieldVolume,7
824155,167.3544,690.5090,9409.6458,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,pi+,Solenoid_1_FieldVolume,7
824220,368.6796,-177.0484,930.0000,408.9875,0.00000000,0.00000000,24.07141282,24.07141282,neutron,Solenoid_1_FieldVolume,5
824225,125.4948,67.3341,-750.0000,142.4178,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,900
824230,133.7700,37.2920,2630.0000,138.8708,0.00000000,0.00000000,11.10988284,11.10988284,mu-,Solenoid_1_FieldVolume,905
824285,-434.9198,-712.7901,-879.0839,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,943
